stock_id,product_id,variant_id,location_id,quantity_on_hand,quantity_reserved,reorder_point,reorder_quantity,last_restock_date,last_updated
0c0ea81b-58cd-49b1-9a93-66361c342bcb,d3ff8978-0c8c-4ff8-ba85-a0822c8dfcae,,87b613ef-230b-47a7-b8cb-28aa5a99d029,8,5,10,50,2025-10-27,2025-12-18 12:19:19
0fa87bcf-2b22-433e-8fe3-c3974806f825,d3ff8978-0c8c-4ff8-ba85-a0822c8dfcae,,775f6785-8da6-402b-a8c0-6189572ed8e7,36,7,10,50,2025-12-11,2025-12-16 11:03:19
34cc0f0f-7229-473b-b53b-7d1733119884,d3ff8978-0c8c-4ff8-ba85-a0822c8dfcae,,21e1cdc0-716b-4735-ba8c-5f7bdd7e3cf8,100,10,10,50,2025-11-17,2025-12-15 12:35:19
a0c09e8d-1880-4607-a7c1-a07192661b0b,d3ff8978-0c8c-4ff8-ba85-a0822c8dfcae,,7ce89085-23eb-4667-a8c2-ae88db38ac74,2,0,10,50,2025-12-12,2025-12-18 04:18:19
2a7470e9-a302-4d6c-8a8a-c2faf37c6bf7,d3ff8978-0c8c-4ff8-ba85-a0822c8dfcae,,9c14f868-16d5-4ebf-8750-fd6093aa9e0f,49,9,10,50,2025-11-26,2025-12-14 07:01:19
57e543ec-49f0-453a-90cd-5833b0677284,d3ff8978-0c8c-4ff8-ba85-a0822c8dfcae,,40ee3e93-9d8a-4223-971f-f4048795e974,33,2,10,50,2025-11-02,2025-12-15 13:37:19
1b4c2129-fc17-4309-8bda-e033a8d90f70,d3ff8978-0c8c-4ff8-ba85-a0822c8dfcae,,870cb85d-8c5b-4aee-b4e8-5484dc0b2b71,28,5,10,50,2025-10-21,2025-12-16 16:55:19
de90f779-ff20-4e23-adb7-c978b39f741f,d3ff8978-0c8c-4ff8-ba85-a0822c8dfcae,,c05e0443-65fd-427c-b30e-3ac52bf80251,100,5,10,50,2025-12-17,2025-12-14 11:16:19
dc6808e6-723c-4d77-a331-5d4721829371,d3ff8978-0c8c-4ff8-ba85-a0822c8dfcae,,6702fe7c-e2e5-4d82-96e9-53ff0b9e2ad8,39,1,10,50,2025-11-13,2025-12-19 16:17:19
3e23f261-7e6b-41c2-a5eb-ecebfd465a98,d3ff8978-0c8c-4ff8-ba85-a0822c8dfcae,,99b789c4-6c09-4c6a-b0ce-c5f02a4c2e08,22,5,10,50,2025-10-31,2025-12-18 05:56:19
d93cb2e3-604a-41c1-a687-738630ee0f2f,d3ff8978-0c8c-4ff8-ba85-a0822c8dfcae,,286eeebb-0b7f-4d80-9681-e8c93779c598,29,8,10,50,2025-12-03,2025-12-12 18:01:19
39ea1efc-4eda-4ead-b1ff-51f87f94da44,d3ff8978-0c8c-4ff8-ba85-a0822c8dfcae,,8be7b06e-0a5a-46e3-969d-a09fabb598fe,51,7,10,50,2025-11-13,2025-12-19 07:04:19
87020d34-dfcb-487b-a2f0-473cfbe9abb7,d3ff8978-0c8c-4ff8-ba85-a0822c8dfcae,,2b8b4eed-4edf-439c-9c77-448ef4937d1e,93,9,10,50,2025-10-30,2025-12-19 06:22:19
f00f0c6a-854a-46c3-99dc-2ac3c152e565,d3ff8978-0c8c-4ff8-ba85-a0822c8dfcae,,e61800f3-c8a1-43fe-afbf-6d31a87fb9ad,81,9,10,50,2025-11-15,2025-12-18 23:20:19
de20c3cb-f220-4242-a3a2-5afe4256737f,d3ff8978-0c8c-4ff8-ba85-a0822c8dfcae,,4af11e70-d6b3-43d8-b48c-41f60e8a835c,22,0,10,50,2025-10-31,2025-12-17 06:05:19
731ad8bf-9f8b-412b-8da8-bda9db62f3d6,d3ff8978-0c8c-4ff8-ba85-a0822c8dfcae,,91458e9c-16ac-4e41-94d4-9d3b0b880692,12,2,10,50,2025-11-18,2025-12-12 02:34:19
c6eca53e-4423-4e2a-b85c-334cc4e01367,d3ff8978-0c8c-4ff8-ba85-a0822c8dfcae,,435b0a2e-fa85-4471-8cfc-e24b87422688,86,0,10,50,2025-11-22,2025-12-17 03:11:19
5502dec6-d84c-4608-8850-853512aa92a9,d3ff8978-0c8c-4ff8-ba85-a0822c8dfcae,,7bb52bcc-6af2-41be-a4d1-4e4269141113,45,10,10,50,2025-11-22,2025-12-18 10:38:19
ae5ed8e5-2711-426d-b309-6335b6907351,d3ff8978-0c8c-4ff8-ba85-a0822c8dfcae,,f1af3aac-272c-4870-84c0-ef67fb58b918,67,6,10,50,2025-10-27,2025-12-16 18:24:19
59738922-ef83-4e98-8c5f-3e0e5a1ff2c0,d3ff8978-0c8c-4ff8-ba85-a0822c8dfcae,,c88b94a2-877c-46a8-b190-d3100918de15,22,3,10,50,2025-12-07,2025-12-12 09:47:19
bd090240-b785-4d76-ba45-5028bfbbb838,d3ff8978-0c8c-4ff8-ba85-a0822c8dfcae,,3eb94dcb-1a9a-4677-b324-bb7fe91124f5,19,7,10,50,2025-11-08,2025-12-18 01:53:19
8d24ea8b-acd1-46e8-b356-929c2e007b5c,d3ff8978-0c8c-4ff8-ba85-a0822c8dfcae,,0b2ab58f-e495-41d6-bb22-6e9ba02e0079,50,3,10,50,2025-11-12,2025-12-13 20:54:19
c49ef56c-ffff-4979-8d85-56de36210806,d3ff8978-0c8c-4ff8-ba85-a0822c8dfcae,,dfd0b183-9ed0-46bf-bd8e-383e48bd07a4,18,5,10,50,2025-11-20,2025-12-15 19:55:19
cff756ba-4e3b-4f48-a104-cb0a564887e1,d3ff8978-0c8c-4ff8-ba85-a0822c8dfcae,,177e56a5-67fa-4dd2-b6a9-a1cc8c5aae02,48,1,10,50,2025-12-08,2025-12-14 04:47:19
3b32e913-1365-4196-8d48-92f1ad6d4f38,d3ff8978-0c8c-4ff8-ba85-a0822c8dfcae,,1adf53d4-c343-458f-ac0a-81839b35e9a6,83,9,10,50,2025-11-21,2025-12-14 08:11:19
c8974d02-1134-45c1-adfa-d7f99960a785,d46a67ee-624e-4aaa-9511-0e5901c1e581,,87b613ef-230b-47a7-b8cb-28aa5a99d029,51,4,10,50,2025-11-02,2025-12-13 16:20:19
fa3ca106-c9f9-429b-9c6a-5bc208da02da,d46a67ee-624e-4aaa-9511-0e5901c1e581,,775f6785-8da6-402b-a8c0-6189572ed8e7,74,7,10,50,2025-12-10,2025-12-12 08:06:19
679116bb-e190-44a6-bb74-c67ce69f4310,d46a67ee-624e-4aaa-9511-0e5901c1e581,,21e1cdc0-716b-4735-ba8c-5f7bdd7e3cf8,36,1,10,50,2025-10-30,2025-12-12 06:13:19
75ecb9fe-faae-413f-aa91-6850e5c2785c,d46a67ee-624e-4aaa-9511-0e5901c1e581,,7ce89085-23eb-4667-a8c2-ae88db38ac74,26,3,10,50,2025-11-16,2025-12-13 13:26:19
4884090c-f0a6-4b21-ab01-a2d62135d3fd,d46a67ee-624e-4aaa-9511-0e5901c1e581,,9c14f868-16d5-4ebf-8750-fd6093aa9e0f,95,10,10,50,2025-12-15,2025-12-17 00:23:19
d4bb91bb-1bf6-4386-bdde-ad0e55261454,d46a67ee-624e-4aaa-9511-0e5901c1e581,,40ee3e93-9d8a-4223-971f-f4048795e974,5,5,10,50,2025-10-22,2025-12-19 22:28:19
23f6eca3-8b9c-42ff-a9e7-9fa8307769fc,d46a67ee-624e-4aaa-9511-0e5901c1e581,,870cb85d-8c5b-4aee-b4e8-5484dc0b2b71,41,10,10,50,2025-10-23,2025-12-14 02:28:19
51a9e067-7a0f-4774-94f9-fd861e211249,d46a67ee-624e-4aaa-9511-0e5901c1e581,,c05e0443-65fd-427c-b30e-3ac52bf80251,19,1,10,50,2025-11-11,2025-12-13 15:06:19
e12d8a0b-5b21-4b27-bc2c-77a3498d9f9a,d46a67ee-624e-4aaa-9511-0e5901c1e581,,6702fe7c-e2e5-4d82-96e9-53ff0b9e2ad8,87,0,10,50,2025-11-22,2025-12-17 06:11:19
7d2496a1-99d9-4867-8a87-0fc0ec123202,d46a67ee-624e-4aaa-9511-0e5901c1e581,,99b789c4-6c09-4c6a-b0ce-c5f02a4c2e08,46,1,10,50,2025-11-25,2025-12-14 20:00:19
c39fe0f1-82be-4f43-9077-126822fa0f14,d46a67ee-624e-4aaa-9511-0e5901c1e581,,286eeebb-0b7f-4d80-9681-e8c93779c598,36,6,10,50,2025-11-23,2025-12-19 17:57:19
4c23ba22-d944-4dd2-a9e2-c52beaf8a02d,d46a67ee-624e-4aaa-9511-0e5901c1e581,,8be7b06e-0a5a-46e3-969d-a09fabb598fe,36,0,10,50,2025-12-09,2025-12-12 23:42:19
6ba8fbb8-7f8f-47da-a573-ba3a94a3f7f6,d46a67ee-624e-4aaa-9511-0e5901c1e581,,2b8b4eed-4edf-439c-9c77-448ef4937d1e,99,5,10,50,2025-11-23,2025-12-19 09:26:19
5b3023f1-7795-41cd-87b7-dc41d99a6cf2,d46a67ee-624e-4aaa-9511-0e5901c1e581,,e61800f3-c8a1-43fe-afbf-6d31a87fb9ad,40,7,10,50,2025-12-07,2025-12-12 04:16:19
6bb0b215-b3cd-43b4-a120-b900226959d9,d46a67ee-624e-4aaa-9511-0e5901c1e581,,4af11e70-d6b3-43d8-b48c-41f60e8a835c,17,0,10,50,2025-11-10,2025-12-19 11:40:19
83e9635b-2282-4634-967c-92016b18cc1f,d46a67ee-624e-4aaa-9511-0e5901c1e581,,91458e9c-16ac-4e41-94d4-9d3b0b880692,73,6,10,50,2025-11-21,2025-12-14 04:42:19
5a8eb43e-2ef8-446e-a734-30f03a0037d2,d46a67ee-624e-4aaa-9511-0e5901c1e581,,435b0a2e-fa85-4471-8cfc-e24b87422688,52,8,10,50,2025-11-29,2025-12-17 06:20:19
c5706862-a4f2-4945-bac4-8a8f19331aeb,d46a67ee-624e-4aaa-9511-0e5901c1e581,,7bb52bcc-6af2-41be-a4d1-4e4269141113,52,0,10,50,2025-11-27,2025-12-17 09:08:19
c7184df7-cf6e-420f-b9ad-be3c19271990,d46a67ee-624e-4aaa-9511-0e5901c1e581,,f1af3aac-272c-4870-84c0-ef67fb58b918,64,0,10,50,2025-10-20,2025-12-16 04:40:19
7e29fd70-dcbb-4b78-afab-45f0e10cbe5b,d46a67ee-624e-4aaa-9511-0e5901c1e581,,c88b94a2-877c-46a8-b190-d3100918de15,53,6,10,50,2025-11-14,2025-12-18 20:15:19
dfd7d749-8ea7-4f59-9e89-960895dcb87b,d46a67ee-624e-4aaa-9511-0e5901c1e581,,3eb94dcb-1a9a-4677-b324-bb7fe91124f5,0,0,10,50,2025-10-27,2025-12-13 08:44:19
e780cf5c-5dab-432b-83ea-c90975d18b15,d46a67ee-624e-4aaa-9511-0e5901c1e581,,0b2ab58f-e495-41d6-bb22-6e9ba02e0079,62,0,10,50,2025-11-01,2025-12-17 18:00:19
1d34b835-4981-499a-99b4-92e18b490ba3,d46a67ee-624e-4aaa-9511-0e5901c1e581,,dfd0b183-9ed0-46bf-bd8e-383e48bd07a4,31,6,10,50,2025-10-25,2025-12-14 23:05:19
9f5b90d0-18d0-40a5-85cc-3c01e569ee58,d46a67ee-624e-4aaa-9511-0e5901c1e581,,177e56a5-67fa-4dd2-b6a9-a1cc8c5aae02,79,3,10,50,2025-10-30,2025-12-14 05:31:19
a4bf3e6b-5281-4a8d-adb1-f14b8027624c,d46a67ee-624e-4aaa-9511-0e5901c1e581,,1adf53d4-c343-458f-ac0a-81839b35e9a6,12,9,10,50,2025-12-15,2025-12-15 17:19:19
18f15ae9-6958-4757-8703-b5b0cfb57ed1,3a6eb4bc-0317-4d6b-b2cb-7a0fef187147,,87b613ef-230b-47a7-b8cb-28aa5a99d029,20,1,10,50,2025-11-11,2025-12-15 14:15:19
0093e31e-33e4-49c7-be36-0d57ef9a0284,3a6eb4bc-0317-4d6b-b2cb-7a0fef187147,,775f6785-8da6-402b-a8c0-6189572ed8e7,87,5,10,50,2025-11-09,2025-12-16 19:24:19
03478ac7-0071-4cdc-aa76-0de81e49726b,3a6eb4bc-0317-4d6b-b2cb-7a0fef187147,,21e1cdc0-716b-4735-ba8c-5f7bdd7e3cf8,15,10,10,50,2025-11-21,2025-12-14 09:39:19
6112f808-71e3-486a-a7d4-39c46d5d3a92,3a6eb4bc-0317-4d6b-b2cb-7a0fef187147,,7ce89085-23eb-4667-a8c2-ae88db38ac74,70,0,10,50,2025-10-24,2025-12-13 21:05:19
9aa0d3cd-39ec-4ea2-8d75-a9dc79c5c60d,3a6eb4bc-0317-4d6b-b2cb-7a0fef187147,,9c14f868-16d5-4ebf-8750-fd6093aa9e0f,44,9,10,50,2025-11-01,2025-12-14 19:11:19
07c50856-6aa5-4250-903e-5c1a3cf4263f,3a6eb4bc-0317-4d6b-b2cb-7a0fef187147,,40ee3e93-9d8a-4223-971f-f4048795e974,41,5,10,50,2025-10-29,2025-12-12 21:42:19
57c5d610-b636-4d11-9a60-8ef6a77abe5b,3a6eb4bc-0317-4d6b-b2cb-7a0fef187147,,870cb85d-8c5b-4aee-b4e8-5484dc0b2b71,57,0,10,50,2025-11-20,2025-12-18 17:58:19
41903e80-338e-4e35-ad1c-530cc57c61ce,3a6eb4bc-0317-4d6b-b2cb-7a0fef187147,,c05e0443-65fd-427c-b30e-3ac52bf80251,40,1,10,50,2025-12-16,2025-12-15 22:09:19
0b338a07-01cb-45d0-b472-8eabfa41d327,3a6eb4bc-0317-4d6b-b2cb-7a0fef187147,,6702fe7c-e2e5-4d82-96e9-53ff0b9e2ad8,57,8,10,50,2025-11-25,2025-12-16 13:50:19
6c28077e-9c86-4318-967d-eb9e282cad9b,3a6eb4bc-0317-4d6b-b2cb-7a0fef187147,,99b789c4-6c09-4c6a-b0ce-c5f02a4c2e08,27,5,10,50,2025-12-16,2025-12-16 11:12:19
78f32740-94cc-41d5-9cd2-7c6d3dfdf5ac,3a6eb4bc-0317-4d6b-b2cb-7a0fef187147,,286eeebb-0b7f-4d80-9681-e8c93779c598,38,4,10,50,2025-11-29,2025-12-19 22:03:19
64f3c838-cb29-4ab1-8960-f7153da9a963,3a6eb4bc-0317-4d6b-b2cb-7a0fef187147,,8be7b06e-0a5a-46e3-969d-a09fabb598fe,43,3,10,50,2025-10-26,2025-12-16 19:45:19
e32cd66b-b8d1-4db8-81b8-bd7777b8ac3a,3a6eb4bc-0317-4d6b-b2cb-7a0fef187147,,2b8b4eed-4edf-439c-9c77-448ef4937d1e,13,7,10,50,2025-12-17,2025-12-15 12:23:19
b7f4d7b3-bc88-441b-9ef8-d061555b682f,3a6eb4bc-0317-4d6b-b2cb-7a0fef187147,,e61800f3-c8a1-43fe-afbf-6d31a87fb9ad,69,6,10,50,2025-10-29,2025-12-19 11:11:19
9e66765b-f503-4009-8b80-eef64914dcce,3a6eb4bc-0317-4d6b-b2cb-7a0fef187147,,4af11e70-d6b3-43d8-b48c-41f60e8a835c,19,6,10,50,2025-11-17,2025-12-13 09:00:19
80e62356-3fd9-46a7-9247-51a583b532e4,3a6eb4bc-0317-4d6b-b2cb-7a0fef187147,,91458e9c-16ac-4e41-94d4-9d3b0b880692,75,4,10,50,2025-11-01,2025-12-16 06:53:19
32a1d88c-a392-4601-8e1c-94ef4001bde8,3a6eb4bc-0317-4d6b-b2cb-7a0fef187147,,435b0a2e-fa85-4471-8cfc-e24b87422688,59,5,10,50,2025-10-20,2025-12-18 22:04:19
bbb13f48-c3be-48f0-b756-abca39b3ef0a,3a6eb4bc-0317-4d6b-b2cb-7a0fef187147,,7bb52bcc-6af2-41be-a4d1-4e4269141113,51,9,10,50,2025-11-06,2025-12-15 05:12:20
78b7ead8-6278-4dfc-9597-dc5d961e0675,3a6eb4bc-0317-4d6b-b2cb-7a0fef187147,,f1af3aac-272c-4870-84c0-ef67fb58b918,73,4,10,50,2025-10-29,2025-12-14 22:35:20
b4519ada-e8c0-49ce-84cc-1596329c1f16,3a6eb4bc-0317-4d6b-b2cb-7a0fef187147,,c88b94a2-877c-46a8-b190-d3100918de15,27,8,10,50,2025-11-24,2025-12-14 11:47:20
741d6dab-7f80-4bd6-972e-22710c71fdab,3a6eb4bc-0317-4d6b-b2cb-7a0fef187147,,3eb94dcb-1a9a-4677-b324-bb7fe91124f5,47,0,10,50,2025-10-27,2025-12-17 14:40:20
a430f6a1-4821-45b2-9852-4a637273bb0a,3a6eb4bc-0317-4d6b-b2cb-7a0fef187147,,0b2ab58f-e495-41d6-bb22-6e9ba02e0079,85,10,10,50,2025-11-13,2025-12-18 13:01:20
6b608655-8012-494b-a796-7278c39a3388,3a6eb4bc-0317-4d6b-b2cb-7a0fef187147,,dfd0b183-9ed0-46bf-bd8e-383e48bd07a4,14,8,10,50,2025-12-03,2025-12-17 00:32:20
941ad2db-c28c-4c97-a8d6-ad6a749d2ac9,3a6eb4bc-0317-4d6b-b2cb-7a0fef187147,,177e56a5-67fa-4dd2-b6a9-a1cc8c5aae02,76,9,10,50,2025-12-12,2025-12-16 07:50:20
2b654a34-2044-40bf-b258-5d4d138eb5bd,3a6eb4bc-0317-4d6b-b2cb-7a0fef187147,,1adf53d4-c343-458f-ac0a-81839b35e9a6,45,8,10,50,2025-11-23,2025-12-12 19:28:20
87d6e0ee-c6ae-4aa3-9ea7-f6a67e8c9233,88283f3d-b420-43e9-a58b-fb59c3b9651f,,87b613ef-230b-47a7-b8cb-28aa5a99d029,89,3,10,50,2025-11-17,2025-12-14 18:31:20
efcc82a5-0da9-46bf-a905-9fdc2a19db1b,88283f3d-b420-43e9-a58b-fb59c3b9651f,,775f6785-8da6-402b-a8c0-6189572ed8e7,49,5,10,50,2025-11-13,2025-12-14 08:11:20
aa4e5e8b-a26e-41c4-a158-edc9b2113d13,88283f3d-b420-43e9-a58b-fb59c3b9651f,,21e1cdc0-716b-4735-ba8c-5f7bdd7e3cf8,37,1,10,50,2025-11-12,2025-12-17 14:32:20
05c000c2-d424-41c4-92ee-a37ab484bf3a,88283f3d-b420-43e9-a58b-fb59c3b9651f,,7ce89085-23eb-4667-a8c2-ae88db38ac74,9,8,10,50,2025-11-17,2025-12-17 10:27:20
b514dc10-577b-4f08-b522-78f5a1e9c375,88283f3d-b420-43e9-a58b-fb59c3b9651f,,9c14f868-16d5-4ebf-8750-fd6093aa9e0f,86,2,10,50,2025-12-14,2025-12-16 08:37:20
b2b1af7f-637a-4ebe-901e-8c58b03628fe,88283f3d-b420-43e9-a58b-fb59c3b9651f,,40ee3e93-9d8a-4223-971f-f4048795e974,97,8,10,50,2025-11-30,2025-12-12 13:59:20
7a5cb8bb-86ab-4081-9786-c6a34b73355e,88283f3d-b420-43e9-a58b-fb59c3b9651f,,870cb85d-8c5b-4aee-b4e8-5484dc0b2b71,40,2,10,50,2025-11-29,2025-12-15 13:20:20
d7a8fe0b-f8c7-47bd-adb4-83dac93c43af,88283f3d-b420-43e9-a58b-fb59c3b9651f,,c05e0443-65fd-427c-b30e-3ac52bf80251,64,8,10,50,2025-12-05,2025-12-19 05:46:20
db20c1c2-3ff6-4ccd-91ff-14cfdd5c64c9,88283f3d-b420-43e9-a58b-fb59c3b9651f,,6702fe7c-e2e5-4d82-96e9-53ff0b9e2ad8,33,1,10,50,2025-10-24,2025-12-13 05:14:20
a581ba1b-d3e2-43d4-bd62-de898c450252,88283f3d-b420-43e9-a58b-fb59c3b9651f,,99b789c4-6c09-4c6a-b0ce-c5f02a4c2e08,36,10,10,50,2025-10-22,2025-12-19 00:49:20
c09fd902-dcf5-417a-ac88-9d2b4eac5069,88283f3d-b420-43e9-a58b-fb59c3b9651f,,286eeebb-0b7f-4d80-9681-e8c93779c598,8,0,10,50,2025-10-27,2025-12-14 22:51:20
3c8a7869-dbc3-49e3-a17f-f5cf0413ca69,88283f3d-b420-43e9-a58b-fb59c3b9651f,,8be7b06e-0a5a-46e3-969d-a09fabb598fe,91,0,10,50,2025-12-18,2025-12-17 10:22:20
729986b8-aaba-4d6a-9529-c9fc6c652715,88283f3d-b420-43e9-a58b-fb59c3b9651f,,2b8b4eed-4edf-439c-9c77-448ef4937d1e,20,3,10,50,2025-10-20,2025-12-16 23:18:20
48cb7d1f-3092-4638-8af5-ad5f39f02751,88283f3d-b420-43e9-a58b-fb59c3b9651f,,e61800f3-c8a1-43fe-afbf-6d31a87fb9ad,52,8,10,50,2025-11-10,2025-12-13 14:18:20
672225cf-bb76-4ad9-b4e2-27ef0398632c,88283f3d-b420-43e9-a58b-fb59c3b9651f,,4af11e70-d6b3-43d8-b48c-41f60e8a835c,69,2,10,50,2025-12-05,2025-12-19 12:55:20
9132fe71-f4fa-4b12-9ddd-1bb75460c470,88283f3d-b420-43e9-a58b-fb59c3b9651f,,91458e9c-16ac-4e41-94d4-9d3b0b880692,67,5,10,50,2025-12-16,2025-12-13 12:52:20
e8746804-859f-40fb-9a8f-577b7353f4ea,88283f3d-b420-43e9-a58b-fb59c3b9651f,,435b0a2e-fa85-4471-8cfc-e24b87422688,23,8,10,50,2025-11-06,2025-12-17 04:38:20
f99f71e2-7d95-4927-ab6c-c1ea52c70a05,88283f3d-b420-43e9-a58b-fb59c3b9651f,,7bb52bcc-6af2-41be-a4d1-4e4269141113,42,3,10,50,2025-12-15,2025-12-13 16:04:20
26fd4297-9027-476c-b8f7-a943974ce6be,88283f3d-b420-43e9-a58b-fb59c3b9651f,,f1af3aac-272c-4870-84c0-ef67fb58b918,90,9,10,50,2025-12-07,2025-12-14 21:22:20
408d3de1-3890-4218-8357-216e9c04d871,88283f3d-b420-43e9-a58b-fb59c3b9651f,,c88b94a2-877c-46a8-b190-d3100918de15,17,0,10,50,2025-12-10,2025-12-13 22:38:20
0a034b36-8c51-454a-b1d1-7a39e31c4503,88283f3d-b420-43e9-a58b-fb59c3b9651f,,3eb94dcb-1a9a-4677-b324-bb7fe91124f5,23,6,10,50,2025-12-05,2025-12-16 10:30:20
127a79ce-dc9d-48c7-8522-9aefaf94192a,88283f3d-b420-43e9-a58b-fb59c3b9651f,,0b2ab58f-e495-41d6-bb22-6e9ba02e0079,9,6,10,50,2025-12-06,2025-12-13 16:18:20
5839533d-0f79-45c5-b390-77fee49a0c81,88283f3d-b420-43e9-a58b-fb59c3b9651f,,dfd0b183-9ed0-46bf-bd8e-383e48bd07a4,42,2,10,50,2025-12-02,2025-12-15 12:33:20
dc58cd95-e576-4682-aaf4-d46bd0a314c9,88283f3d-b420-43e9-a58b-fb59c3b9651f,,177e56a5-67fa-4dd2-b6a9-a1cc8c5aae02,100,2,10,50,2025-11-26,2025-12-14 02:14:20
2de8b33c-7a93-4630-9df6-70d13a6b8de8,88283f3d-b420-43e9-a58b-fb59c3b9651f,,1adf53d4-c343-458f-ac0a-81839b35e9a6,99,6,10,50,2025-12-05,2025-12-12 18:11:20
fee84cf5-7b60-4031-a8f7-dfb830fde12d,0737533a-414f-4814-965f-58679c762eed,,87b613ef-230b-47a7-b8cb-28aa5a99d029,30,1,10,50,2025-11-09,2025-12-15 18:22:20
b53b0825-45dc-4b88-814d-58a0f579484e,0737533a-414f-4814-965f-58679c762eed,,775f6785-8da6-402b-a8c0-6189572ed8e7,14,9,10,50,2025-11-09,2025-12-15 14:00:20
7bb966f0-51dc-423f-aa99-ce14f8525b9e,0737533a-414f-4814-965f-58679c762eed,,21e1cdc0-716b-4735-ba8c-5f7bdd7e3cf8,15,3,10,50,2025-10-30,2025-12-14 08:57:20
b5c11a03-4b37-4bf3-a5f9-806c263daccf,0737533a-414f-4814-965f-58679c762eed,,7ce89085-23eb-4667-a8c2-ae88db38ac74,51,5,10,50,2025-10-22,2025-12-14 19:05:20
e7521973-ff6e-4073-981d-373f89331a94,0737533a-414f-4814-965f-58679c762eed,,9c14f868-16d5-4ebf-8750-fd6093aa9e0f,72,3,10,50,2025-10-26,2025-12-18 07:48:20
3c68c212-0b34-4eb5-aa4c-d4b380243e58,0737533a-414f-4814-965f-58679c762eed,,40ee3e93-9d8a-4223-971f-f4048795e974,35,4,10,50,2025-11-30,2025-12-12 11:08:20
cf330851-7b22-45dd-a84a-2ff7075a7ed6,0737533a-414f-4814-965f-58679c762eed,,870cb85d-8c5b-4aee-b4e8-5484dc0b2b71,66,5,10,50,2025-11-19,2025-12-15 09:37:20
0fa6db22-d9c8-4950-8ffb-0334b93ef18c,0737533a-414f-4814-965f-58679c762eed,,c05e0443-65fd-427c-b30e-3ac52bf80251,36,1,10,50,2025-12-03,2025-12-14 02:41:20
a3f7fb81-1c03-42ec-9f55-732cd55800af,0737533a-414f-4814-965f-58679c762eed,,6702fe7c-e2e5-4d82-96e9-53ff0b9e2ad8,79,8,10,50,2025-10-26,2025-12-15 17:31:20
1a9943cb-d29d-4812-8509-87eef72c9650,0737533a-414f-4814-965f-58679c762eed,,99b789c4-6c09-4c6a-b0ce-c5f02a4c2e08,21,5,10,50,2025-11-17,2025-12-15 02:02:20
315d94ed-f6f3-410a-a533-4396077c1efc,0737533a-414f-4814-965f-58679c762eed,,286eeebb-0b7f-4d80-9681-e8c93779c598,26,9,10,50,2025-12-04,2025-12-13 09:14:20
1433d26b-742d-43f6-a919-2f1aeadf3334,0737533a-414f-4814-965f-58679c762eed,,8be7b06e-0a5a-46e3-969d-a09fabb598fe,66,4,10,50,2025-11-28,2025-12-14 09:58:20
698a7056-9a62-439c-9015-90749632c23d,0737533a-414f-4814-965f-58679c762eed,,2b8b4eed-4edf-439c-9c77-448ef4937d1e,69,3,10,50,2025-11-25,2025-12-14 04:47:20
7f6bf63c-78d6-4624-be2f-fcacc3215753,0737533a-414f-4814-965f-58679c762eed,,e61800f3-c8a1-43fe-afbf-6d31a87fb9ad,3,3,10,50,2025-11-14,2025-12-14 01:51:20
744b521f-04ec-4844-9d89-64b285397eb5,0737533a-414f-4814-965f-58679c762eed,,4af11e70-d6b3-43d8-b48c-41f60e8a835c,72,3,10,50,2025-11-24,2025-12-16 12:19:20
a1dc8e7c-2d88-479f-a959-1192372f16a1,0737533a-414f-4814-965f-58679c762eed,,91458e9c-16ac-4e41-94d4-9d3b0b880692,59,1,10,50,2025-11-21,2025-12-18 17:32:20
bda76faf-ecd5-40c8-8537-c01509f041b3,0737533a-414f-4814-965f-58679c762eed,,435b0a2e-fa85-4471-8cfc-e24b87422688,87,8,10,50,2025-12-17,2025-12-15 21:33:20
8fe00db5-4945-472d-aa8c-db7c6165e85d,0737533a-414f-4814-965f-58679c762eed,,7bb52bcc-6af2-41be-a4d1-4e4269141113,40,9,10,50,2025-11-21,2025-12-13 13:46:20
7898671e-9618-409a-9283-dc14bf2a158c,0737533a-414f-4814-965f-58679c762eed,,f1af3aac-272c-4870-84c0-ef67fb58b918,18,4,10,50,2025-12-17,2025-12-17 13:18:20
79bb713b-7ab5-4877-aa3f-cf651ef83660,0737533a-414f-4814-965f-58679c762eed,,c88b94a2-877c-46a8-b190-d3100918de15,9,6,10,50,2025-11-14,2025-12-18 07:09:20
a19668e0-8fc8-4751-a7dd-603e8a23b9b2,0737533a-414f-4814-965f-58679c762eed,,3eb94dcb-1a9a-4677-b324-bb7fe91124f5,72,9,10,50,2025-11-24,2025-12-12 19:56:20
e931e908-c877-433a-ada6-1ab0f9c503ee,0737533a-414f-4814-965f-58679c762eed,,0b2ab58f-e495-41d6-bb22-6e9ba02e0079,12,8,10,50,2025-10-25,2025-12-12 08:47:20
d6616ac3-1937-4770-bb83-e669f8fc096b,0737533a-414f-4814-965f-58679c762eed,,dfd0b183-9ed0-46bf-bd8e-383e48bd07a4,82,4,10,50,2025-11-29,2025-12-16 05:14:20
8c8e1a07-d5a6-4279-8478-8db8d408a6c9,0737533a-414f-4814-965f-58679c762eed,,177e56a5-67fa-4dd2-b6a9-a1cc8c5aae02,31,9,10,50,2025-10-29,2025-12-12 20:21:20
6f64de46-a91b-4bf6-86d1-af627571ca1c,0737533a-414f-4814-965f-58679c762eed,,1adf53d4-c343-458f-ac0a-81839b35e9a6,42,4,10,50,2025-11-02,2025-12-12 09:43:20
