review_id,product_id,customer_id,platform,rating,title,review_text,review_url,helpful_votes,not_helpful_votes,verified_purchase,reviewer_skin_tone,reviewer_skin_type,reviewer_undertone,reviewer_age_range,is_approved,moderation_status,created_at,updated_at
11a8bc6a-33c2-494b-94e5-e928a1e2ae1b,e7198c49-02c4-4d28-a61d-f7167c44b493,cc2c9394-4895-4941-b7c1-ca0b757f9770,bazaarvoice,4,Long-lasting and beautiful finish. 5 stars!,Long-lasting and beautiful finish. 5 stars!,https://agentcommerce.com/reviews/953f652c,41,9,False,Light,Dry,Cool,35-44,True,approved,2025-09-05 21:08:50,
d1335ec0-74ca-4034-b38a-5b7dea482844,e7198c49-02c4-4d28-a61d-f7167c44b493,a534217a-b83a-4bc4-b851-becaa2827d8b,bazaarvoice,5,This is my new holy grail product. Can't live with...,This is my new holy grail product. Can't live without it.,https://agentcommerce.com/reviews/a97c3c12,20,3,True,Light,Combination,Warm,25-34,True,approved,2025-10-03 06:43:50,
f445b531-bb5e-46fa-95b1-f1e2a7adb1a2,e7198c49-02c4-4d28-a61d-f7167c44b493,,bazaarvoice,5,Long-lasting and beautiful finish. 5 stars!,Long-lasting and beautiful finish. 5 stars!,https://agentcommerce.com/reviews/009c5b08,49,8,False,Tan,Dry,Neutral,45-54,True,approved,2025-07-26 14:26:50,
05640841-8113-4449-81a7-d1a5c9be64ea,e7198c49-02c4-4d28-a61d-f7167c44b493,84b5cedb-6162-401e-8da5-101674dbb828,app,4,Perfect color match for my skin tone. So happy!,Perfect color match for my skin tone. So happy!,https://agentcommerce.com/reviews/37bac46d,10,0,False,Tan,Sensitive,Neutral,18-24,True,approved,2025-07-21 16:36:50,
0a4d21e2-c6f1-40b2-ae4a-e28c8513d4c3,e7198c49-02c4-4d28-a61d-f7167c44b493,743873e5-4efa-4804-a7ce-b6be8fa8e72f,website,5,Finally found a product that works for my skin typ...,Finally found a product that works for my skin type!,https://agentcommerce.com/reviews/2e9c3bfa,15,0,True,Fair,Dry,Neutral,55+,True,approved,2025-11-24 15:17:50,
0dad09b7-dbc6-4c2f-bc56-f01af9d0fdfc,e7198c49-02c4-4d28-a61d-f7167c44b493,b688667e-d6bd-460d-9dc0-5f64ecd7bd39,app,5,The texture is incredible. Goes on so smoothly.,The texture is incredible. Goes on so smoothly.,https://agentcommerce.com/reviews/bb9a2897,2,1,True,Deep,Dry,Cool,35-44,True,approved,2025-08-06 13:54:50,
30707a41-f99b-48dd-8960-14d3bb0764cf,e7198c49-02c4-4d28-a61d-f7167c44b493,a5dff0cc-36a2-4a73-9213-2ac2aad8690b,website,5,Long-lasting and beautiful finish. 5 stars!,Long-lasting and beautiful finish. 5 stars!,https://agentcommerce.com/reviews/f88e75f4,42,9,True,Light,Sensitive,Cool,25-34,True,approved,2025-08-28 02:53:50,
8bc50fc7-9817-49fb-90ba-060380d8d8b4,e7198c49-02c4-4d28-a61d-f7167c44b493,df0fc424-2fab-44c5-86e3-ecb0f41fea1e,bazaarvoice,4,Long-lasting and beautiful finish. 5 stars!,Long-lasting and beautiful finish. 5 stars!,https://agentcommerce.com/reviews/99c5d0d0,2,6,True,Light,Dry,Neutral,35-44,True,approved,2025-10-31 03:28:50,
c0cd8776-d90e-40a0-b9f4-24022450195c,e7198c49-02c4-4d28-a61d-f7167c44b493,,bazaarvoice,4,Absolutely love this product! Will definitely repu...,Absolutely love this product! Will definitely repurchase.,https://agentcommerce.com/reviews/92bcd583,31,3,False,Tan,Oily,Cool,18-24,True,approved,2025-08-24 11:01:50,
1a2e1d54-cba2-45aa-be4c-ae14cac2a9ad,e7198c49-02c4-4d28-a61d-f7167c44b493,95aaab22-3e57-45d6-b765-210ff74fdca4,website,5,Perfect color match for my skin tone. So happy!,Perfect color match for my skin tone. So happy!,https://agentcommerce.com/reviews/eb04ebad,5,6,True,Light,Dry,Warm,45-54,True,approved,2025-09-26 00:22:50,
0a1ebd81-1728-4ae6-b260-2e5071cd7a0b,e7198c49-02c4-4d28-a61d-f7167c44b493,,bazaarvoice,5,The texture is incredible. Goes on so smoothly.,The texture is incredible. Goes on so smoothly.,https://agentcommerce.com/reviews/86dd326f,19,1,False,Tan,Sensitive,Neutral,45-54,True,approved,2025-11-01 09:42:50,
3d52d578-2879-4110-8ee2-87ddd7d52a30,e7198c49-02c4-4d28-a61d-f7167c44b493,bd02c344-f2eb-4e91-a06a-ad1c926c0755,app,5,Best purchase I've made in a while. Worth every pe...,Best purchase I've made in a while. Worth every penny.,https://agentcommerce.com/reviews/df326150,43,0,True,Medium,Dry,Neutral,35-44,True,approved,2025-11-28 04:49:50,
1aed8d4d-0b8a-4b63-a842-907a80d4d9ca,e7198c49-02c4-4d28-a61d-f7167c44b493,4a6974a4-ffa5-4ec2-ba1f-dbaad0638830,website,3,Nice product but the shade was slightly off.,Nice product but the shade was slightly off.,https://agentcommerce.com/reviews/2534c488,19,10,True,Medium,Normal,Cool,45-54,True,approved,2025-09-05 22:51:50,
3191533e-d7f4-43f4-971f-9748af67e29e,e7198c49-02c4-4d28-a61d-f7167c44b493,ae084a0f-5532-48a3-ac8a-2ff477507290,app,5,Finally found a product that works for my skin typ...,Finally found a product that works for my skin type!,https://agentcommerce.com/reviews/bcbc9ee2,40,8,False,Tan,Dry,Cool,35-44,True,approved,2025-11-24 14:39:50,
3dae1678-827b-4b57-9d4a-017246989082,e7198c49-02c4-4d28-a61d-f7167c44b493,426cb5d3-7413-461e-967a-fc1d2409299e,app,5,Absolutely love this product! Will definitely repu...,Absolutely love this product! Will definitely repurchase.,https://agentcommerce.com/reviews/d5b10b37,27,10,True,Deep,Oily,Warm,35-44,True,approved,2025-11-09 04:54:50,
ab039dc7-2a29-49fd-954a-126b6ab02201,851b727c-9965-4a80-bdad-3f5c3bbac507,,bazaarvoice,4,Amazing quality for the price. Highly recommend!,Amazing quality for the price. Highly recommend!,https://agentcommerce.com/reviews/869a9e3c,29,7,True,Tan,Sensitive,Warm,55+,True,approved,2025-12-11 22:29:50,
962ea9ce-2196-4a58-a26f-dbc864fc5b38,851b727c-9965-4a80-bdad-3f5c3bbac507,,app,4,Absolutely love this product! Will definitely repu...,Absolutely love this product! Will definitely repurchase.,https://agentcommerce.com/reviews/1abf1388,20,8,True,Tan,Oily,Cool,55+,True,approved,2025-10-29 17:25:50,
42058094-735c-484e-b547-24c9b56a9df3,851b727c-9965-4a80-bdad-3f5c3bbac507,1aec1939-e1ee-4e1d-a22e-c478e9992b4b,app,5,Perfect color match for my skin tone. So happy!,Perfect color match for my skin tone. So happy!,https://agentcommerce.com/reviews/0b1c98a1,8,9,True,Light,Normal,Warm,18-24,True,approved,2025-07-22 06:16:50,
147ebe4f-5e4d-4388-b457-cebca329a386,851b727c-9965-4a80-bdad-3f5c3bbac507,,app,5,The texture is incredible. Goes on so smoothly.,The texture is incredible. Goes on so smoothly.,https://agentcommerce.com/reviews/9c573a22,10,10,True,Light,Oily,Neutral,45-54,True,approved,2025-09-01 08:10:50,
e76ff382-b7ae-4ca8-affc-ec19bede244f,851b727c-9965-4a80-bdad-3f5c3bbac507,a533845d-30ca-4524-af3f-af76f9cfc5bc,app,4,Best purchase I've made in a while. Worth every pe...,Best purchase I've made in a while. Worth every penny.,https://agentcommerce.com/reviews/ca1af90e,46,7,False,Deep,Combination,Neutral,55+,True,approved,2025-11-22 12:30:50,
63c634c0-be29-4529-a4fc-b75f33ef1a2a,851b727c-9965-4a80-bdad-3f5c3bbac507,ca996e63-f761-41ef-9087-d8f1015c5451,website,5,Finally found a product that works for my skin typ...,Finally found a product that works for my skin type!,https://agentcommerce.com/reviews/368f983d,33,4,True,Fair,Oily,Cool,45-54,True,approved,2025-06-26 11:39:50,
3db0b799-7412-47d6-954e-5229533f7f2e,851b727c-9965-4a80-bdad-3f5c3bbac507,e67d89f9-42ed-4e4a-a085-a4894e8604db,website,4,Absolutely love this product! Will definitely repu...,Absolutely love this product! Will definitely repurchase.,https://agentcommerce.com/reviews/1077ce83,49,3,True,Fair,Sensitive,Cool,25-34,True,approved,2025-08-16 15:49:50,
5573fb9c-c5ca-4e5c-a621-7d37c3a01f2c,851b727c-9965-4a80-bdad-3f5c3bbac507,24db998b-9c72-4204-991f-0bd8e94a1c47,website,3,Decent product but nothing special.,Decent product but nothing special.,https://agentcommerce.com/reviews/009c2b80,50,10,False,Light,Dry,Neutral,35-44,True,approved,2025-12-19 19:55:50,
3959c537-ff7d-4127-a1e7-3549bc8d231a,851b727c-9965-4a80-bdad-3f5c3bbac507,81a7d6ce-58dd-4630-8ab3-a0c50db2fc18,website,5,Amazing quality for the price. Highly recommend!,Amazing quality for the price. Highly recommend!,https://agentcommerce.com/reviews/43ffc81c,7,9,True,Light,Sensitive,Warm,55+,True,approved,2025-07-12 17:29:50,
604e6823-0463-4e34-8504-32c0b9e6b8ce,851b727c-9965-4a80-bdad-3f5c3bbac507,,website,5,The texture is incredible. Goes on so smoothly.,The texture is incredible. Goes on so smoothly.,https://agentcommerce.com/reviews/2a996d4b,1,6,False,Deep,Sensitive,Warm,35-44,True,approved,2025-08-28 16:33:50,
69493d63-93c0-4f7a-834f-59882bd701cd,851b727c-9965-4a80-bdad-3f5c3bbac507,677f4806-8de6-4098-aa65-d54c47f1fac5,website,5,The texture is incredible. Goes on so smoothly.,The texture is incredible. Goes on so smoothly.,https://agentcommerce.com/reviews/2d62ef04,41,1,True,Tan,Dry,Neutral,35-44,True,approved,2025-07-14 18:51:50,
4b448987-f9b2-4eb7-8008-2f1af48ce8e9,851b727c-9965-4a80-bdad-3f5c3bbac507,,bazaarvoice,4,Finally found a product that works for my skin typ...,Finally found a product that works for my skin type!,https://agentcommerce.com/reviews/3b3d6879,32,7,True,Tan,Normal,Warm,35-44,True,approved,2025-08-19 12:32:50,
360f79df-1d28-4f19-a1c4-0f4472f89cf3,851b727c-9965-4a80-bdad-3f5c3bbac507,,bazaarvoice,5,The texture is incredible. Goes on so smoothly.,The texture is incredible. Goes on so smoothly.,https://agentcommerce.com/reviews/a6aa6cb7,37,2,True,Medium,Oily,Warm,25-34,True,approved,2025-11-26 01:53:50,
227d8c20-5527-4479-9b5a-3496a4060f12,851b727c-9965-4a80-bdad-3f5c3bbac507,22cdb425-8278-42bc-8f3a-c388531a3d29,website,3,Nice product but the shade was slightly off.,Nice product but the shade was slightly off.,https://agentcommerce.com/reviews/543196ce,4,7,True,Light,Dry,Warm,55+,True,approved,2025-09-19 14:39:50,
56b35509-acdd-4864-8bf8-82dc947703fb,851b727c-9965-4a80-bdad-3f5c3bbac507,6a00d9fa-b2f5-48c0-99cb-9f3c3d0d0bf3,website,5,Finally found a product that works for my skin typ...,Finally found a product that works for my skin type!,https://agentcommerce.com/reviews/61580591,43,10,True,Medium,Oily,Warm,18-24,True,approved,2025-08-07 23:26:50,
2b7335c2-19fd-4df6-a267-3aa8fede3828,851b727c-9965-4a80-bdad-3f5c3bbac507,95feaa82-7539-474a-8777-980db47fabc4,app,4,Perfect color match for my skin tone. So happy!,Perfect color match for my skin tone. So happy!,https://agentcommerce.com/reviews/0d91c20e,7,0,False,Medium,Normal,Cool,45-54,True,approved,2025-08-26 23:18:50,
824cb4cd-a572-4e39-b9e7-d8fc72d4cf17,851b727c-9965-4a80-bdad-3f5c3bbac507,5339cd08-42ef-438d-9374-d3e35a772c09,bazaarvoice,1,Didn't work well for my skin type.,Didn't work well for my skin type.,https://agentcommerce.com/reviews/c0ae602a,16,3,True,Fair,Combination,Warm,35-44,True,approved,2025-11-13 01:30:50,
15d53b89-3c0e-4994-a170-a4acaa385255,851b727c-9965-4a80-bdad-3f5c3bbac507,d39b83cd-1dcf-48ba-b33d-81a4405190ef,website,1,Quality could be better for the price.,Quality could be better for the price.,https://agentcommerce.com/reviews/3e95e215,21,7,True,Fair,Oily,Neutral,25-34,True,approved,2025-10-29 23:45:50,
035bb06d-03fb-4d1c-9ea4-39ba06951932,851b727c-9965-4a80-bdad-3f5c3bbac507,100cec34-637d-43e8-8e29-3486b5fa21cf,website,4,Long-lasting and beautiful finish. 5 stars!,Long-lasting and beautiful finish. 5 stars!,https://agentcommerce.com/reviews/6311bfa9,19,9,True,Tan,Sensitive,Warm,45-54,True,approved,2025-12-16 14:43:50,
7afdd49e-bcf4-46ca-83da-f1da49b35bc3,851b727c-9965-4a80-bdad-3f5c3bbac507,6fb99e55-623f-4dae-954d-3d9b83ff5cd0,bazaarvoice,5,Best purchase I've made in a while. Worth every pe...,Best purchase I've made in a while. Worth every penny.,https://agentcommerce.com/reviews/8500e7e9,35,9,True,Medium,Normal,Warm,35-44,True,approved,2025-09-17 05:07:50,
9c60b5f3-da4a-4e8e-8965-39f4b452bec3,d48de8e0-6a22-4d71-a802-9d1b4e06997f,ff6443fe-1335-4b09-8d2a-3836c5dada1a,bazaarvoice,5,Best purchase I've made in a while. Worth every pe...,Best purchase I've made in a while. Worth every penny.,https://agentcommerce.com/reviews/d28f0ce6,0,1,False,Tan,Sensitive,Warm,55+,True,approved,2025-10-04 06:48:50,
2caeada6-c9aa-4d43-bae8-6dd2e7604579,d48de8e0-6a22-4d71-a802-9d1b4e06997f,6e05ec2f-9c8a-433c-a2f1-a7dfab5a4503,website,5,Finally found a product that works for my skin typ...,Finally found a product that works for my skin type!,https://agentcommerce.com/reviews/3ef8a3ec,29,1,True,Deep,Combination,Neutral,35-44,True,approved,2025-11-15 11:10:50,
12768fab-0582-4f9e-87f8-95491bb6533a,d48de8e0-6a22-4d71-a802-9d1b4e06997f,2f26e112-4c33-4656-ac7c-6d720455cc91,app,4,Absolutely love this product! Will definitely repu...,Absolutely love this product! Will definitely repurchase.,https://agentcommerce.com/reviews/07c2a275,26,5,True,Fair,Dry,Warm,55+,True,approved,2025-10-08 17:39:50,
76774fdb-bcdf-44f6-8daa-ae0e98450b80,d48de8e0-6a22-4d71-a802-9d1b4e06997f,,website,4,Perfect color match for my skin tone. So happy!,Perfect color match for my skin tone. So happy!,https://agentcommerce.com/reviews/4696ff1c,15,10,True,Medium,Normal,Neutral,45-54,True,approved,2025-09-10 19:09:50,
814189a8-3e20-4a5d-908e-ef8c5ba63f38,d48de8e0-6a22-4d71-a802-9d1b4e06997f,c8fe8310-8a89-47cb-880e-01838223d0b2,website,3,Nice product but the shade was slightly off.,Nice product but the shade was slightly off.,https://agentcommerce.com/reviews/20a03ccf,34,6,True,Medium,Dry,Cool,35-44,True,approved,2025-08-25 08:05:50,
c158409a-7e46-4961-af4e-9053538b444e,d48de8e0-6a22-4d71-a802-9d1b4e06997f,caffabe1-6c47-4af7-a32b-3d58bc42d2dd,website,5,Amazing quality for the price. Highly recommend!,Amazing quality for the price. Highly recommend!,https://agentcommerce.com/reviews/325a3e86,5,5,True,Tan,Combination,Neutral,18-24,True,approved,2025-06-24 19:18:50,
1cec00b7-38d4-4014-833d-af265043a49b,d48de8e0-6a22-4d71-a802-9d1b4e06997f,,website,5,Perfect color match for my skin tone. So happy!,Perfect color match for my skin tone. So happy!,https://agentcommerce.com/reviews/0b5ceb0a,22,8,True,Medium,Oily,Cool,25-34,True,approved,2025-10-07 07:07:50,
be9abfda-9134-462d-bce2-aaec583630b9,d48de8e0-6a22-4d71-a802-9d1b4e06997f,41ef61a4-14e4-4d62-94cc-d508b580bbf9,app,5,Absolutely love this product! Will definitely repu...,Absolutely love this product! Will definitely repurchase.,https://agentcommerce.com/reviews/3b58ab60,23,4,True,Medium,Dry,Warm,35-44,True,approved,2025-12-11 02:05:50,
99bcf94b-fa92-46cd-93b9-56ecbc9bda17,d48de8e0-6a22-4d71-a802-9d1b4e06997f,2b883270-ba49-46ed-a3df-627763385ddf,bazaarvoice,5,The texture is incredible. Goes on so smoothly.,The texture is incredible. Goes on so smoothly.,https://agentcommerce.com/reviews/65079df6,42,4,True,Deep,Oily,Neutral,35-44,True,approved,2025-08-01 15:09:50,
ed131722-093b-4b9a-868e-7e230be2d2b4,d48de8e0-6a22-4d71-a802-9d1b4e06997f,374f3f6d-e90c-49a9-80b9-3a12a1f48a43,bazaarvoice,4,Best purchase I've made in a while. Worth every pe...,Best purchase I've made in a while. Worth every penny.,https://agentcommerce.com/reviews/32a38dbf,1,2,False,Light,Sensitive,Cool,18-24,True,approved,2025-07-23 12:59:50,
45920fe9-fd86-4754-ae08-9532396729d2,d48de8e0-6a22-4d71-a802-9d1b4e06997f,e8ef8e9d-2d05-4918-87cd-5d39096a49bf,website,5,Best purchase I've made in a while. Worth every pe...,Best purchase I've made in a while. Worth every penny.,https://agentcommerce.com/reviews/9954364a,30,10,True,Deep,Sensitive,Cool,18-24,True,approved,2025-10-17 13:18:50,
4e6dd49c-16a3-4c4e-9d20-8308f87e0609,d48de8e0-6a22-4d71-a802-9d1b4e06997f,5ded2297-dcac-40d1-9e9e-e1ec5ab5116d,app,4,Best purchase I've made in a while. Worth every pe...,Best purchase I've made in a while. Worth every penny.,https://agentcommerce.com/reviews/205c3701,17,5,True,Tan,Normal,Cool,25-34,True,approved,2025-09-21 09:21:50,
dbc4f67a-e679-4737-90d3-67986b6cc00b,d48de8e0-6a22-4d71-a802-9d1b4e06997f,,bazaarvoice,1,Quality could be better for the price.,Quality could be better for the price.,https://agentcommerce.com/reviews/0cf6f77e,32,2,True,Light,Dry,Neutral,45-54,True,approved,2025-11-11 23:28:50,
6558143e-1e66-4bec-9d2f-25fdf7a626ca,d48de8e0-6a22-4d71-a802-9d1b4e06997f,,app,5,Long-lasting and beautiful finish. 5 stars!,Long-lasting and beautiful finish. 5 stars!,https://agentcommerce.com/reviews/0e6165db,46,4,False,Light,Dry,Neutral,18-24,True,approved,2025-06-23 18:38:50,
ab0460c6-f19c-4be8-be01-155c3ab114db,d48de8e0-6a22-4d71-a802-9d1b4e06997f,,bazaarvoice,5,Finally found a product that works for my skin typ...,Finally found a product that works for my skin type!,https://agentcommerce.com/reviews/068f125a,7,9,True,Deep,Oily,Neutral,25-34,True,approved,2025-12-11 19:44:50,
6105d9ed-0a29-4642-9732-7ae08eed4923,d48de8e0-6a22-4d71-a802-9d1b4e06997f,1928e651-f231-4bbc-98d7-5baec97c0d85,app,4,Absolutely love this product! Will definitely repu...,Absolutely love this product! Will definitely repurchase.,https://agentcommerce.com/reviews/483a876a,50,8,False,Medium,Sensitive,Neutral,45-54,True,approved,2025-07-01 06:50:50,
fae560d3-b001-4dd6-985c-6c738aed2955,d48de8e0-6a22-4d71-a802-9d1b4e06997f,e2869d2f-5c92-4765-bc18-9a9c89571280,app,4,The texture is incredible. Goes on so smoothly.,The texture is incredible. Goes on so smoothly.,https://agentcommerce.com/reviews/0f0ac8d4,26,5,True,Fair,Combination,Cool,18-24,True,approved,2025-07-19 22:55:50,
3d4c55aa-f9ee-4bde-8127-2c9634952bc9,d48de8e0-6a22-4d71-a802-9d1b4e06997f,f7eb8806-3596-4ec7-9634-9c79cfc1a7aa,bazaarvoice,4,Amazing quality for the price. Highly recommend!,Amazing quality for the price. Highly recommend!,https://agentcommerce.com/reviews/4866f9de,10,6,True,Tan,Oily,Cool,55+,True,approved,2025-11-25 07:03:50,
7536a1d1-e52b-417a-b80f-0462db1211f8,d48de8e0-6a22-4d71-a802-9d1b4e06997f,,website,5,Perfect color match for my skin tone. So happy!,Perfect color match for my skin tone. So happy!,https://agentcommerce.com/reviews/0364ee4e,10,7,False,Medium,Dry,Cool,25-34,True,approved,2025-10-20 01:38:50,
2160e9cd-1f7c-4f2e-b696-633a21e49554,d48de8e0-6a22-4d71-a802-9d1b4e06997f,e000160d-29db-478e-a6be-1953a693af38,website,5,Finally found a product that works for my skin typ...,Finally found a product that works for my skin type!,https://agentcommerce.com/reviews/46052144,28,4,True,Medium,Normal,Cool,25-34,True,approved,2025-07-18 09:09:50,
945776be-cb45-4410-9e67-3db94b1b0173,d555c3cb-bf0e-4d17-9239-13204ec6c106,,website,5,Finally found a product that works for my skin typ...,Finally found a product that works for my skin type!,https://agentcommerce.com/reviews/e1c43cb4,5,8,True,Tan,Normal,Neutral,25-34,True,approved,2025-09-19 02:06:50,
7b8706e9-b325-4dc9-ace9-097bf9641d60,d555c3cb-bf0e-4d17-9239-13204ec6c106,0a982dbe-8c38-445d-8b5f-a9297c6e3504,app,5,Best purchase I've made in a while. Worth every pe...,Best purchase I've made in a while. Worth every penny.,https://agentcommerce.com/reviews/4c3b7af0,5,9,True,Fair,Dry,Warm,35-44,True,approved,2025-12-12 14:59:50,
e210bd24-11cf-481a-82a1-ab9ad0f8ebe1,d555c3cb-bf0e-4d17-9239-13204ec6c106,,website,4,Absolutely love this product! Will definitely repu...,Absolutely love this product! Will definitely repurchase.,https://agentcommerce.com/reviews/0231ebd6,13,5,False,Deep,Dry,Cool,45-54,True,approved,2025-07-21 09:47:50,
b87c0786-a097-40ad-a71d-ca0bf84ae16f,d555c3cb-bf0e-4d17-9239-13204ec6c106,,website,5,Finally found a product that works for my skin typ...,Finally found a product that works for my skin type!,https://agentcommerce.com/reviews/40c8bc41,34,7,True,Light,Oily,Cool,45-54,True,approved,2025-07-20 10:16:50,
14b3a5b0-0180-4d83-814c-3605640bf34c,d555c3cb-bf0e-4d17-9239-13204ec6c106,,bazaarvoice,5,Perfect color match for my skin tone. So happy!,Perfect color match for my skin tone. So happy!,https://agentcommerce.com/reviews/90863a22,6,5,False,Fair,Normal,Cool,55+,True,approved,2025-10-25 18:09:50,
d43a9bc2-e9c0-4bdd-8bb1-5f3f1d648513,d555c3cb-bf0e-4d17-9239-13204ec6c106,f40fd820-64eb-4aa1-a9de-d31e0b50d0c4,bazaarvoice,5,Best purchase I've made in a while. Worth every pe...,Best purchase I've made in a while. Worth every penny.,https://agentcommerce.com/reviews/11034f6a,21,4,True,Deep,Normal,Cool,55+,True,approved,2025-10-17 10:39:50,
feb3b961-90dd-4097-8382-ca28f4a71cfa,d555c3cb-bf0e-4d17-9239-13204ec6c106,8a3d54c1-595e-4e1e-9334-cc13395a50b0,app,4,Finally found a product that works for my skin typ...,Finally found a product that works for my skin type!,https://agentcommerce.com/reviews/d88fc088,24,5,True,Tan,Combination,Cool,25-34,True,approved,2025-08-26 02:11:50,
cee0b168-7e1c-465a-924a-54a1e2e4faf3,d555c3cb-bf0e-4d17-9239-13204ec6c106,,website,4,Perfect color match for my skin tone. So happy!,Perfect color match for my skin tone. So happy!,https://agentcommerce.com/reviews/7f42dcb0,22,6,True,Tan,Oily,Warm,55+,True,approved,2025-11-14 01:10:50,
ecbc251f-c7f6-4f1d-a669-79f416d6df15,d555c3cb-bf0e-4d17-9239-13204ec6c106,68878a5f-7bda-43db-bef7-22d827562cbb,website,4,Best purchase I've made in a while. Worth every pe...,Best purchase I've made in a while. Worth every penny.,https://agentcommerce.com/reviews/c588c855,50,9,True,Medium,Combination,Cool,25-34,True,approved,2025-09-25 23:41:50,
ea643568-e2f8-40e3-9be3-92d65b35b41d,d555c3cb-bf0e-4d17-9239-13204ec6c106,6cfe6126-556c-4f3d-9e90-353a529584e3,bazaarvoice,5,The texture is incredible. Goes on so smoothly.,The texture is incredible. Goes on so smoothly.,https://agentcommerce.com/reviews/8d364228,22,6,True,Tan,Normal,Neutral,45-54,True,approved,2025-07-09 19:55:50,
ffe05889-01a9-471f-ac42-3b26632b8161,d555c3cb-bf0e-4d17-9239-13204ec6c106,,bazaarvoice,4,Best purchase I've made in a while. Worth every pe...,Best purchase I've made in a while. Worth every penny.,https://agentcommerce.com/reviews/ace954dd,41,4,False,Medium,Dry,Cool,55+,True,approved,2025-12-16 10:10:50,
03b4ded1-f1ff-454d-abac-f01c22ec0a56,d555c3cb-bf0e-4d17-9239-13204ec6c106,,bazaarvoice,4,Finally found a product that works for my skin typ...,Finally found a product that works for my skin type!,https://agentcommerce.com/reviews/511c7591,1,6,True,Medium,Combination,Cool,25-34,True,approved,2025-08-02 17:23:50,
d7ea766f-d715-4dc8-b9c3-2c415e22f749,d555c3cb-bf0e-4d17-9239-13204ec6c106,,bazaarvoice,4,Long-lasting and beautiful finish. 5 stars!,Long-lasting and beautiful finish. 5 stars!,https://agentcommerce.com/reviews/d075f701,15,8,True,Deep,Combination,Cool,45-54,True,approved,2025-07-28 08:59:50,
4881c188-374f-4961-9ac5-7d52abc7795f,d555c3cb-bf0e-4d17-9239-13204ec6c106,,website,5,Perfect color match for my skin tone. So happy!,Perfect color match for my skin tone. So happy!,https://agentcommerce.com/reviews/f69129c2,47,1,False,Deep,Dry,Neutral,25-34,True,approved,2025-08-23 05:26:50,
294a902a-6890-41a2-845b-3358b96293b3,d555c3cb-bf0e-4d17-9239-13204ec6c106,,website,4,Best purchase I've made in a while. Worth every pe...,Best purchase I've made in a while. Worth every penny.,https://agentcommerce.com/reviews/1c5590b6,29,2,True,Fair,Normal,Neutral,55+,True,approved,2025-07-19 04:22:50,
f51caa2d-6c02-4ed3-a021-b57f73e01c06,d555c3cb-bf0e-4d17-9239-13204ec6c106,da034b3e-9ef2-4fc0-8309-0b5e4ecd5f37,website,5,Amazing quality for the price. Highly recommend!,Amazing quality for the price. Highly recommend!,https://agentcommerce.com/reviews/bf9e2269,48,5,False,Medium,Oily,Cool,25-34,True,approved,2025-08-30 01:25:50,
2faeb543-8f4a-4898-ac6a-474507be6116,d555c3cb-bf0e-4d17-9239-13204ec6c106,711f4a40-0205-43fe-a56b-f9ea657a0216,website,4,Long-lasting and beautiful finish. 5 stars!,Long-lasting and beautiful finish. 5 stars!,https://agentcommerce.com/reviews/8d2180f7,44,6,True,Light,Dry,Cool,35-44,True,approved,2025-12-11 08:42:50,
25e57f9d-69c9-4e3c-a472-587dc50f429b,d555c3cb-bf0e-4d17-9239-13204ec6c106,,app,5,Finally found a product that works for my skin typ...,Finally found a product that works for my skin type!,https://agentcommerce.com/reviews/bc32ec9e,29,3,True,Tan,Sensitive,Neutral,55+,True,approved,2025-08-03 18:32:50,
a51ee514-2936-4940-b6ae-0ff312a4d2a0,d555c3cb-bf0e-4d17-9239-13204ec6c106,8264e502-3f97-4f94-b49e-07cbc81092a1,website,5,Absolutely love this product! Will definitely repu...,Absolutely love this product! Will definitely repurchase.,https://agentcommerce.com/reviews/69fd1bb5,46,1,False,Fair,Oily,Warm,18-24,True,approved,2025-07-01 09:51:50,
2359aa08-d0ba-4c4c-9e51-ee740b2ed834,d555c3cb-bf0e-4d17-9239-13204ec6c106,,website,5,Long-lasting and beautiful finish. 5 stars!,Long-lasting and beautiful finish. 5 stars!,https://agentcommerce.com/reviews/558cf347,18,0,True,Tan,Combination,Cool,55+,True,approved,2025-09-11 21:09:50,
1e041281-ab22-4407-bbb9-cf2631fe2093,e808c39e-791a-4718-a747-aef03f4b06b6,f034cfe4-cbfc-4a2b-a0bf-1c09a511a698,bazaarvoice,4,Perfect color match for my skin tone. So happy!,Perfect color match for my skin tone. So happy!,https://agentcommerce.com/reviews/5e391d63,18,9,True,Fair,Oily,Cool,45-54,True,approved,2025-07-27 15:21:50,
0b2c580c-b85a-4c41-804b-5adb9713f449,e808c39e-791a-4718-a747-aef03f4b06b6,,bazaarvoice,4,Finally found a product that works for my skin typ...,Finally found a product that works for my skin type!,https://agentcommerce.com/reviews/078199c4,26,7,False,Fair,Combination,Neutral,55+,True,approved,2025-07-20 09:29:50,
c3925872-8638-4f3e-89fa-2a8691e53905,e808c39e-791a-4718-a747-aef03f4b06b6,fe109cfd-17ae-4bc6-b3bd-a861fd9396e1,bazaarvoice,5,The texture is incredible. Goes on so smoothly.,The texture is incredible. Goes on so smoothly.,https://agentcommerce.com/reviews/f00e2d92,49,8,False,Tan,Dry,Warm,25-34,True,approved,2025-08-08 18:17:50,
